imdb_id,title,soup
tt1220198,The Fourth Kind,brothersisterrelationship wheelchair hypnosi investig cover-up ufo alaska disappear hospit alienabduct patient psychotherapi fakedocumentari basedonsupposedlytruestori fakedfootag audiocassett ancientastronaut duringcreditssting millajovovich willpatton hakeemkae-kazim olatundeosunsanmi olatundeosunsanmi olatundeosunsanmi mystery sciencefiction thriller
tt0929632,Precious,aid illiteraci song unwillinglypregn balloon school cri motorcycl gaboureysidibe mo'nique paulapatton leedaniels leedaniels leedaniels drama
tt1095217,The Bad Lieutenant: Port of Call - New Orleans,policebrut organizedcrim policeman illegaldrug murderinvestig corruptcop nicolascage evamendes valkilmer wernerherzog wernerherzog wernerherzog drama crime
tt1259571,The Twilight Saga: New Moon,moon cinema vampir werewolf fangvamp kristenstewart robertpattinson taylorlautner chrisweitz chrisweitz chrisweitz adventure fantasy drama romance
tt0790712,The Messenger,independentfilm wound soldier iraqwar benfoster woodyharrelson jenamalone orenmoverman orenmoverman orenmoverman drama history
tt1186367,Ninja Assassin,assassin assassin ninjafight reveng ninja rain naomieharris sungkang jamesmcteigue jamesmcteigue jamesmcteigue action crime thriller
tt1526300,Merry Madagascar,holiday cedrictheentertainer andyrichter carlreiner davidsoren davidsoren davidsoren family animation
tt0765010,Brothers,brotherbrotherrelationship brother-in-law lossofhusband warinafghanistan sister-in-law tobeymaguire jakegyllenhaal natalieportman jimsheridan jimsheridan jimsheridan drama thriller war
tt0081040,The Fly,ferencrófusz ferencrófusz ferencrófusz animation
tt0009932,"Billy Blazes, Esq.",haroldlloyd bebedaniels 'snub'pollard halroach halroach halroach comedy western
tt0804529,Sleep Dealer,virtualr dystopia moralconflict comput loneli teacher leonorvarela jacobvargas luisfernandopeña alexrivera alexrivera alexrivera drama sciencefiction thriller
tt0878804,The Blind Side,americanfootbal adopt educ privateschool sport americanfootballplay duringcreditssting sandrabullock quintonaaron kathybates johnleehancock johnleehancock johnleehancock drama
tt0131149,Zorns Lemma,hollisframpton hollisframpton hollisframpton documentary
tt0022080,Limite,river boat isol fate olgabreno tatianarey raulschnoor mariopeixoto mariopeixoto mariopeixoto romance drama
tt1247692,Shrink,suicid alcohol depress drugdeal therapist independentfilm losangel widow pothead kevinspacey markwebber kekepalmer jonaspate jonaspate jonaspate comedy drama
tt0976238,Old Dogs,japanes camp bestfriend co-work kid duringcreditssting robinwilliams johntravolta sethgreen waltbecker waltbecker waltbecker comedy family
tt0762125,Planet 51,flyingsauc alienlife-form spaceship alien alienplanet planet duringcreditssting dwaynejohnson seannwilliamscott jessicabiel jorgeblanco jorgeblanco jorgeblanco sciencefiction animation family comedy adventure
tt1315981,A Single Man,gay basedonnovel suicid deathoflov teacherstudentrelationship griev 1960s colinfirth juliannemoore nicholashoult tomford tomford tomford drama romance
tt0380510,The Lovely Bones,rape 1970s evid tree afterlif lossofdaught serialkil corps pedophil teenagelov griev childhoodsexualabus basedonyoungadultnovel rachelweisz markwahlberg susansarandon peterjackson peterjackson peterjackson fantasy drama
tt1057500,Invictus,stadium southafrica apartheid nelsonmandela sport rugbi presid racism poverti celebr duringcreditssting morganfreeman mattdamon tonykgoroge clinteastwood clinteastwood clinteastwood drama history
tt0780521,The Princess and the Frog,basedonnovel voodoo kiss princess anim cajun firefli basedonfairytal duringcreditssting anikanonirose brunocampos keithdavid ronclements ronclements ronclements romance family animation music
tt0780511,Everybody's Fine,familyrelationship doctor retir visit widow duringcreditssting robertdeniro drewbarrymore katebeckinsale kirkjones kirkjones kirkjones drama
tt0913354,Armored,robberi homelessperson bank armoredcar truck heist columbusshort laurencefishburne skeetulrich nimródantal nimródantal nimródantal action crime drama thriller
tt0054880,Flaming Creatures,mariomontez francesfrancine tonyconrad jacksmith jacksmith jacksmith drama
tt1314228,Did You Hear About the Morgans?,witnessprotect comedi duringcreditssting hughgrant sarahjessicaparker marysteenburgen marclawrence marclawrence marclawrence comedy
tt1305714,Make the Yuletide Gay,holiday gay comingout gayrelationship lgbtteen christma adamoruggiero keithjordan halleehirsh robwilliams robwilliams robwilliams drama comedy romance
tt0499549,Avatar,cultureclash futur spacewar spacecoloni societi spacetravel futurist romanc space alien tribe alienplanet cgi marin soldier battl loveaffair antiwar powerrel mindandsoul 3d samworthington zoesaldana sigourneyweaver jamescameron jamescameron jamescameron action adventure fantasy sciencefiction
tt1230414,It's Complicated,graduat exhusband womandirector merylstreep alecbaldwin stevemartin nancymeyers nancymeyers nancymeyers comedy romance
tt0988045,Sherlock Holmes,detect scotlandyard coffin blackmag arrest partner sherlockholm murder steampunk pentagram clue robertdowneyjr. judelaw rachelmcadams guyritchie guyritchie guyritchie action adventure crime mystery
tt1263670,Crazy Heart,taxi countrymus journalist guitar bar musician alcohol independentfilm singer memori texan alcohol drink guilt jeffbridges maggiegyllenhaal colinfarrell scottcooper scottcooper scottcooper drama music romance
tt1231580,Alvin and the Chipmunks: The Squeakquel,chipmunk cgi basedontvseri aftercreditssting duringcreditssting womandirector zacharylevi davidcross jasonlee bettythomas bettythomas bettythomas comedy family animation fantasy music
tt1242545,Looking for Eric,ex-lov independentfilm socialsatir soccer ericcantona steveevets stephaniebishop kenloach kenloach kenloach comedy drama
tt1407050,American Pie Presents: The Book of Love,highschool teenag teencomedi teenagesexu virgin eugenelevy bughall kevinm.horton johnputch johnputch johnputch comedy
tt0806203,Carriers,beach desper infect surviv biohazard diseas trust virus pandem loutaylorpucci chrispine piperperabo àlexpastor àlexpastor àlexpastor action drama horror sciencefiction thriller
tt1226681,Pontypool,discjockey radiost winter surviv zombi fear radiobroadcast talkradio zombieapocalyps stephenmchattie lisahoule georginareilly brucemcdonald brucemcdonald brucemcdonald horror mystery sciencefiction
tt0403702,Youth in Revolt,basedonnovel comingofag duringcreditssting michaelcera zachgalifianakis justinlong miguelarteta miguelarteta miguelarteta drama comedy romance
tt0433362,Daybreakers,femalenud sunris waitress experi rain sunlight vampir dystopia beautifulwoman slowmotionscen undead decapit scientist epidem ethanhawke samneill willemdafoe michaelspierig michaelspierig michaelspierig fantasy horror action thriller sciencefiction
tt1300563,The Age of Stupid,post-apocalypt globalwarm womandirector petepostlethwaite frannyarmstrong frannyarmstrong frannyarmstrong war documentary history
tt1028532,Hachi: A Dog's Tale,japanes loyalti humananimalrelationship friendship friend familyrelationship dog newspaperreport richardgere joanallen jasonalexander lassehallström lassehallström lassehallström drama family
tt1216492,Leap Year,taxi bar wale marriagepropos airplan pub cow weddingr wed propos ireland amyadams matthewgoode adamscott anandtucker anandtucker anandtucker romance comedy
tt1037705,The Book of Eli,book post-apocalypt dystopia faith blind denzelwashington garyoldman milakunis alberthughes alberthughes alberthughes action thriller sciencefiction
tt1343097,The Girl Who Kicked the Hornet's Nest,hacker hospit pedophil bullet computerhack newspaperman threat michaelnyqvist noomirapace lenaendre danielalfredson danielalfredson danielalfredson action thriller crime mystery
tt1235166,A Prophet,prison muslim arabian protect mafia money gangster spirit cruelti drug inmat arab taharrahim nielsarestrup adelbencherif jacquesaudiard jacquesaudiard jacquesaudiard crime drama
tt0976246,Staten Island,ethanhawke vincentd'onofrio seymourcassel jamesdemonaco jamesdemonaco jamesdemonaco drama action thriller crime
tt1503769,Collapse,capit econom predict financialcrisi michaelruppert chrissmith chrissmith chrissmith documentary
tt0949815,Mr. Warmth: The Don Rickles Project,donrickles daveattell richardlewis johnlandis johnlandis johnlandis comedy documentary
tt0806027,Blood: The Last Vampire,postwarperiod armi allisonmiller junji-hyun koyuki chrisnahon chrisnahon chrisnahon action adventure horror sciencefiction thriller
tt0093393,The Last of England,independentfilm 'spring'markadley gaygaynor matthewhawkins derekjarman derekjarman derekjarman drama foreign
tt1233219,"My Son, My Son, What Have Ye Done",suspens michaelshannon willemdafoe chloësevigny wernerherzog wernerherzog wernerherzog crime drama thriller
tt1244668,Soul Kitchen,adambousdoukos birolünel moritzbleibtreu fatihakin fatihakin fatihakin drama comedy
tt0944834,Dragon Hunters,destroy futur worldsupremaci bestfriend dragon doomsday vincentlindon patricktimsit philippenahon guillaumeivernel guillaumeivernel guillaumeivernel animation family
tt1182921,Ninja,martialart ninja gaijin scottadkins toddjensen tsuyoshiihara isaacflorentine isaacflorentine isaacflorentine action crime drama thriller
tt1190539,The Chaser,prostitut pimp rope flu hammer gore serialkil violenc cellphon dog tiedup meathook southkorea kimyoon-seok hajung-woo seoyoung-hee nahong-jin nahong-jin nahong-jin crime drama thriller
tt0058536,"Rudolph, the Red-Nosed Reindeer",winter adventur kid christma burlives billiemaerichards larryd.mann larryroemer larryroemer larryroemer animation family
tt1266029,Nowhere Boy,musician music biographi teenag darkpast womandirector 1950s aarontaylor-johnson anne-marieduff kristinscottthomas samtaylor-johnson samtaylor-johnson samtaylor-johnson drama
tt1187043,3 Idiots,suicid suicideattempt colleg friend engin bollywood student subjectivecamera aamirkhan kareenakapoor madhavan rajkumarhirani rajkumarhirani rajkumarhirani drama comedy romance
tt1038686,Legion,angel diner religion apocalyps demon desert paulbettany dennisquaid kevindurand scottstewart scottstewart scottstewart horror
tt0054176,Peter Pan,music cyrilritchard marymartin lynnfontanne vincentj.donehue vincentj.donehue vincentj.donehue comedy family fantasy
tt1472122,Dante's Hell Animated,hade inferno jeffconaway ericroberts vincentspano borisacosta borisacosta borisacosta animation
tt0804558,Zach Galifianakis: Live at the Purple Onion,stand-upcomedi zachgalifianakis joewagner brianunger michaelblieden michaelblieden michaelblieden comedy
tt1185416,When in Rome,newyork rome romanticcomedi romanc spell wed duringcreditssting lovestori joshduhamel kristenbell anjelicahuston markstevenjohnson markstevenjohnson markstevenjohnson fantasy comedy romance
tt1226273,Edge of Darkness,murder violenc deathofdaught homicidedetect melgibson raywinstone dannyhuston martincampbell martincampbell martincampbell crime drama mystery thriller
tt1187064,Triangle,ocean florida autism key yacht ax ship ghostship murder timeloop maskedkil blood storm throatslit singlemoth heavyrain axemurd caribbean melissageorge liamhemsworth emmalung christophersmith christophersmith christophersmith horror
tt1045772,I Love You Phillip Morris,judg smalltown conman fraud jail jimcarrey ewanmcgregor lesliemann glennficarra glennficarra glennficarra comedy drama romance
tt0092571,Anne of Green Gables: The Sequel,colleendewhurst patriciahamilton meganfollows kevinsullivan kevinsullivan kevinsullivan drama romance family
tt1278469,Temple Grandin,autism biographi clairedanes catherineo'hara juliaormond mickjackson mickjackson mickjackson drama
tt0926759,The First Day of the Rest of Your Life,diari marriag wine studentofmedicin carcrash famili familyfeud jacquesgamblin zaboubreitman déborahfrançois rémibezançon rémibezançon rémibezançon drama
tt1172994,The House of the Devil,ritual cult independentfilm humansacrific eclips satanicritu mumblegor jocelindonahue maryworonov gretagerwig tiwest tiwest tiwest mystery horror
tt1232776,Fish Tank,danc mother alcohol sex adulteri fight nuditi sister friendship parti independentfilm school teenag theft violenc apart estat boyfriend teenagerebellion voyeur womandirector katiejarvis michaelfassbender kierstonwareing andreaarnold andreaarnold andreaarnold drama
tt0110054,Legend of the Red Dragon,jetli chingmyyau tsemiu wongjing wongjing wongjing comedy action adventure
tt0817230,Valentine's Day,flower marriedcoupl florist kiss singl valentin valentine'sday multiplestorylin aftercreditssting duringcreditssting jessicaalba jessicabiel bradleycooper garrymarshall garrymarshall garrymarshall comedy romance
tt0780653,The Wolfman,fathersonrelationship victorianengland remak ruralset werewolf beniciodeltoro anthonyhopkins emilyblunt joejohnston joejohnston joejohnston drama horror thriller
tt1130884,Shutter Island,basedonnovel island hurrican investig psychiatrichospit u.s.marsh conspiracytheori 1950s leonardodicaprio markruffalo benkingsley martinscorsese martinscorsese martinscorsese drama thriller mystery
tt0790799,$9.99,independentfilm adultanim womandirector tombudge josefber joeledgerton tatiarosenthal tatiarosenthal tatiarosenthal animation drama
tt0844330,Persuasion,lovetriangl poetri captain navi love sallyhawkins rupertpenry-jones alicekrige adrianshergold adrianshergold adrianshergold drama romance
tt1216487,The Girl Who Played with Fire,journalist hacker newident investig friendship domesticabus arson michaelnyqvist noomirapace lenaendre danielalfredson danielalfredson danielalfredson drama action thriller crime mystery
tt0814255,Percy Jackson & the Olympians: The Lightning Thief,monster greekmytholog god basedonyoungadultnovel loganlerman brandont.jackson alexandradaddario chriscolumbus chriscolumbus chriscolumbus adventure fantasy family
tt1385867,Cop Out,newyork moneylaund daughter polic undercovercop wed policeoffic duringcreditssting brucewillis tracymorgan juancarloshernández kevinsmith kevinsmith kevinsmith action comedy crime
tt1139328,The Ghost Writer,londonengland cia warcrim author ewanmcgregor piercebrosnan jonbernthal romanpolanski romanpolanski romanpolanski thriller mystery
tt1273678,The Spy Next Door,duringcreditssting ambervalletta lucastill jackiechan brianlevant brianlevant brianlevant action comedy family
tt1186830,Agora,christian philosophi egypt newlov war cult historicalfigur histori swordfight ancientworld destini fallinlov misogyni persecut politicalunrest impossiblelov falsehistori powerrel unfulfil loveandrom unfulfilledlov rachelweisz maxminghella oscarisaac alejandroamenábar alejandroamenábar alejandroamenábar adventure drama history
tt0052427,Tom Thumb,queen music forest miniaturepeopl russtamblyn alanyoung junethorburn georgepal georgepal georgepal adventure fantasy action family
tt0886531,Shades of Ray,cultureclash pakistan romanticcomedi losangel zacharylevi frankranz sarahshahi jaffarmahmood jaffarmahmood jaffarmahmood comedy romance
tt1247640,District 13: Ultimatum,prison martialart evid chase delinqu parkour shootout duringcreditssting cyrilraffaelli davidbelle philippetorreton patrickalessandrin patrickalessandrin patrickalessandrin action thriller crime
tt1352852,The Yes Men Fix the World,andybichlbaum mikebonanno reggiewatts mikebonanno mikebonanno mikebonanno documentary
tt0455407,The Crazies,terror biologicalweapon cover-up splatter duringcreditssting virus timothyolyphant radhamitchell joeanderson breckeisner breckeisner breckeisner mystery horror action
tt0989757,Dear John,basedonnovel armi love u.s.soldi amandaseyfried channingtatum henrythomas lassehallström lassehallström lassehallström drama romance war
tt0808510,Tooth Fairy,fairi hockeyplay toothfairi tooth duringcreditssting dwaynejohnson stephenmerchant ashleyjudd michaellembeck michaellembeck michaellembeck comedy family fantasy
tt0068519,Gentlemen of Fortune,evgenileonov georgiyvitsin savelykramarov aleksandrseryj aleksandrseryj aleksandrseryj comedy crime drama
tt1016301,Fermat's Room,secret room mathemat genius murder mysteri hospit scienc enigma lluíshomar santimillán alejosauras luispiedrahita luispiedrahita luispiedrahita mystery thriller
tt0368226,The Room,americanfootbal friend sliceoflif independentfilm drugpush golddigg cheatingfiancé affair tommywiseau juliettedanielle gregsestero tommywiseau tommywiseau tommywiseau drama romance
tt1188996,My Name Is Khan,bollywood shahrukhkhan kajol jimmyshergill karanjohar karanjohar karanjohar drama romance
tt1014759,Alice in Wonderland,basedonnovel fictionalplac queen fantasi aliceinwonderland fantasyworld 3d miawasikowska johnnydepp annehathaway timburton timburton timburton family fantasy adventure
tt0947810,Green Zone,mattdamon gregkinnear brendangleeson paulgreengrass paulgreengrass paulgreengrass war action adventure drama thriller
tt1179034,From Paris with Love,pari cia undercov explos pimp ambassador antihero revel french politician firearm decept carcrash gang johntravolta jonathanrhysmeyers kasiasmutniak pierremorel pierremorel pierremorel action crime thriller
tt1235124,Dorian Gray,benbarnes colinfirth rebeccahall oliverparker oliverparker oliverparker fantasy drama thriller
tt1234654,Greenberg,benstiller gretagerwig rhysifans noahbaumbach noahbaumbach noahbaumbach comedy drama romance
tt1210042,Brooklyn's Finest,malenud femalenud tattoo gambl corrupt fathersonrelationship prostitut robberi detect policebrut wifehusbandrelationship cardgam desper undercov kidnap drugdeal retir deathofafriend asthma polic fellatio bloodsplatt reveng decept murder betray priest breast bagofmoney shootout bloodonshirt shotintheback undercovercop blood suicid fword shottodeath punchedinthefac redempt policeofficerkil hospit dirtycop policecorrupt pistol newyorkc church violenc strangul footchas policedetect fatherdaughterrelationship policest heldatgunpoint cathol guilt brooklynnewyorkc narcoticscop nypd missingperson racialslur swatteam ensemblecast pregnantwif confession shotintheshould guninmouth policeraid referencetogod razorblad shotthroughadoor stealingmoney policeofficershot expectingtwin flashback familyman neo-noir manslapsawoman richardgere doncheadle ethanhawke antoinefuqua antoinefuqua antoinefuqua crime drama thriller
tt0815236,She's Out of My League,confid romanticcomedi date insecur unlikelylov twentysometh duringcreditssting aliceeve jaybaruchel mikevogel jimfieldsmith jimfieldsmith jimfieldsmith comedy romance
tt1289406,Harry Brown,self-defens widow michaelcaine emilymortimer iainglen danielbarber danielbarber danielbarber thriller crime drama action
tt1403981,Remember Me,newyork fathersonrelationship griev romanticdrama youngadult collegestud 21stcenturi robertpattinson emiliederavin piercebrosnan allencoulter allencoulter allencoulter drama romance
tt0283043,Teenage Caveman,sex mutant futur stoneag post-apocalypt cavemen ruin andrewkeegan tarasubkoff richardhillman larryclark larryclark larryclark comedy horror sciencefiction
tt1386011,Will Ferrell: You're Welcome America - A Final Night with George W. Bush,usapresid georgew.bush stand-upcomedi willferrell piaglenn patrickferrell martycallner martycallner martycallner comedy
tt1305583,Our Family Wedding,interracialmarriag wed duringcreditssting forestwhitaker americaferrera carlosmencia rickfamuyiwa rickfamuyiwa rickfamuyiwa comedy
tt1038919,The Bounty Hunter,bountyhunt ex-husbandex-wiferelationship gerardbutler jenniferaniston gioperez andytennant andytennant andytennant action
tt1151359,Leaves of Grass,brotherbrotherrelationship mentor restart kitchen roadtrip twinbroth profan independentfilm hospit susansarandon richarddreyfuss kerirussell timblakenelson timblakenelson timblakenelson comedy crime drama thriller
tt1247704,Women in Trouble,women infidel stewardess aftercreditssting carlagugino adriannepalicki conniebritton sebastiangutierrez sebastiangutierrez sebastiangutierrez comedy drama
tt0090866,Combat Shock,posttraumaticstressdisord vietnam violenc drug cultfilm veteran urbandecay rickgiovinazzo veronicastork mitchmaglio buddygiovinazzo buddygiovinazzo buddygiovinazzo drama thriller horror war
tt0844457,North Face,switzerland bavaria humanvsnatur nationalsoci climb mountainclimb alp mountain bennofürmann florianlukas johannawokalek philippstölzl philippstölzl philippstölzl adventure drama action history thriller
tt1053424,Repo Men,dystopia evilcorpor repoman aftercreditssting judelaw forestwhitaker alicebraga miguelsapochnik miguelsapochnik miguelsapochnik action sciencefiction thriller crime
tt0071155,The Apprenticeship of Duddy Kravitz,apprentic richarddreyfuss henryramer alanrosenthal tedkotcheff tedkotcheff tedkotcheff drama
tt0795351,Case 39,childabus detect socialwork supernatur murder mentalinstitut youth violenc danger pier psycholog dead mindandsoul supernatural renéezellweger jodelleferland ianmcshane christianalvart christianalvart christianalvart horror mystery thriller
tt0765128,Oceans,ocean sea fish whale duringcreditssting piercebrosnan jacquesperrin riemiyazawa jacquesperrin jacquesperrin jacquesperrin documentary family
tt1135525,The Slammin' Salmon,independentfilm duringcreditssting michaelclarkeduncan jaychandrasekhar kevinheffernan kevinheffernan kevinheffernan kevinheffernan comedy
tt1231587,Hot Tub Time Machine,femalenud one-nightstand timetravel timemachin incestoverton fortysometh ski johncusack lizzycaplan robcorddry stevepink stevepink stevepink sciencefiction comedy adventure
tt1216496,Mother,golf rice murder teenagegirl cellphon golfcours drunk golfclub needl drunken kimhye-ja wonbin jingoo bongjoon-ho bongjoon-ho bongjoon-ho crime drama mystery thriller
tt0892769,How to Train Your Dragon,fli blacksmith arena island night ship train villag forest vike friendship ignor flight nest dragon battl combat well warrior jaybaruchel gerardbutler craigferguson chrissanders chrissanders chrissanders fantasy adventure animation family
tt1360860,About Elly,sea fiancé volleybal middleclass purs friend thriller mysteri deathbyaccid guilt golshiftehfarahani shahabhosseini taranehalidoosti asgharfarhadi asgharfarhadi asgharfarhadi drama
tt1149361,Micmacs,unemploy danyboon dominiquepinon andrédussollier jean-pierrejeunet jean-pierrejeunet jean-pierrejeunet action comedy crime
tt0800320,Clash of the Titans,hade mytholog greekmytholog zeus medusa seamonst perseus kraken god ancientgreec basedonmythsorfolklor 3d samworthington liamneeson ralphfiennes louisleterrier louisleterrier louisleterrier adventure fantasy action
tt1303828,Defendor,crimefight delus superhero woodyharrelson katdennings eliaskoteas peterstebbings peterstebbings peterstebbings drama action comedy crime
tt1250777,Kick-Ass,crimefight secretident comicbook superhero murder comedi mafia teenag violenc realism rooki adapt youngadult aarontaylor-johnson chloëgracemoretz christophermintz-plasse matthewvaughn matthewvaughn matthewvaughn action crime
tt1238291,Five Minutes of Heaven,reveng independentfilm liamneeson jamesnesbitt anamariamarinca oliverhirschbiegel oliverhirschbiegel oliverhirschbiegel crime drama thriller
tt1279935,Date Night,date corrupt taxi expensiverestaur wifehusbandrelationship gun boat taxidriv document restaur roof marriedcoupl politician stripper shoot thief carcrash steal mistakenident policecorrupt aftercreditssting duringcreditssting tinafey stevecarell markwahlberg shawnlevy shawnlevy shawnlevy comedy
tt0065491,Mark of the Devil,rape tortur religiousfanat witchtrial herbertlom udokier oliverakatarina adrianhoven adrianhoven adrianhoven horror drama history thriller
tt1583323,Steam of Life,timoaalto pekkaahonen aarneaksila joonasberghäll joonasberghäll joonasberghäll documentary
tt1017451,The Runaways,women 1970s public iron music pill independentfilm nightclub teenagegirl microphon rockmus photoshoot teenagesexu drummer record grandmoth brokenglass girlband womandirector dakotafanning kristenstewart michaelshannon floriasigismondi floriasigismondi floriasigismondi drama music
tt1321509,Death at a Funeral,remak familyrelationship zoesaldana jamesmarsden martinlawrence neillabute neillabute neillabute comedy
tt0862467,Valhalla Rising,fog boy vike hell mute escap brutal violenc slave chapterhead newworld warrior verylittledialogu tarkovskyesqu madsmikkelsen garylewis jamiesives nicolaswindingrefn nicolaswindingrefn nicolaswindingrefn adventure drama action fantasy
tt1196141,Diary of a Wimpy Kid,basedonnovel comingofag youngboy breakingthefourthwal middleschool popular duringcreditssting liveactionandanim zacharygordon robertcapron rachaelharris thorfreudenthal thorfreudenthal thorfreudenthal comedy family
tt0092580,Aria,suicid gambl sex assassin infidel secret erotic opera nightclub nuditi mask exil love murder surreal ballet violenc theresarussell bridgetfonda buckhenry jean-lucgodard jean-lucgodard jean-lucgodard comedy drama music
tt1379182,Dogtooth,malenud femalenud hostag paranoia dysfunctionalfamili unsimulatedsex incest lesbiansex mentalil explicitsex sexualawaken fantasyworld brothersisterincest sistersisterincest hristospassalis angelikipapoulia marytsoni yorgoslanthimos yorgoslanthimos yorgoslanthimos drama
tt0480255,The Losers,hospit blackop jeffreydeanmorgan zoesaldana chrisevans sylvainwhite sylvainwhite sylvainwhite action adventure crime mystery thriller
tt1294226,The Last Song,brothersisterrelationship newlov daughter summervac womandirector mileycyrus gregkinnear bobbycoleman julieannerobinson julieannerobinson julieannerobinson drama family romance
tt1336617,Cyrus,mumblecor johnc.reilly jonahhill marisatomei jayduplass jayduplass jayduplass comedy drama romance
tt1467304,The Human Centipede (First Sequence),kidnap surgeon bodymutil psychosi bodyhorror dieterlaser ashleyc.williams ashlynnyennie tomsix tomsix tomsix horror
tt0036430,This Is the Army,worldwarii armi georgemurphy joanleslie georgetobias michaelcurtiz michaelcurtiz michaelcurtiz comedy music romance
tt1587707,Exit Through the Gift Shop,graffiti fraud cousin paint streetartist prank fame eccentr art artgalleri banksy shepardfairey thierryguetta banksy banksy banksy documentary
tt1228705,Iron Man 2,malibu marvelcom superhero basedoncom reveng aftercreditssting marvelcinematicunivers robertdowneyjr. gwynethpaltrow doncheadle jonfavreau jonfavreau jonfavreau adventure action sciencefiction
tt1179056,A Nightmare on Elm Street,pedophilia supernatur remak reveng slasher extremeviol reboot dream rooneymara jackieearlehaley kylegallner samuelbayer samuelbayer samuelbayer horror mystery thriller
tt1341167,Four Lions,terror rizahmed nigellindsay kayvannovak chrismorris chrismorris chrismorris comedy crime drama
tt0075774,Bobby Deerfield,lovetriangl terminalil racecardriv alpacino marthekeller annyduperey sydneypollack sydneypollack sydneypollack drama romance
tt1111890,Diary of a Nymphomaniac,nymphomaniac prostitut reddress belénfabra leonardosbaraglia llumbarrera christianmolina christianmolina christianmolina drama romance
tt1132623,You Don't Know Jack,suicid suffer pain biographi historicalfigur terminalil murder moral mediamanipul moraldilemma alpacino dannyhuston susansarandon barrylevinson barrylevinson barrylevinson drama
tt0118528,12 Angry Men,judg juror deathpenalti evid rightandjustic juri remak trial guilti argument xenophobia courtneyb.vance ossiedavis georgec.scott williamfriedkin williamfriedkin williamfriedkin crime drama
tt0955308,Robin Hood,robinhood archer knight sherwoodforest bowandarrow middleag mediev kingofengland russellcrowe cateblanchett maxvonsydow ridleyscott ridleyscott ridleyscott action adventure
tt1546653,The Red Chapel,simonjuljørgensen jacobnossell madsbrügger madsbrügger madsbrügger madsbrügger comedy documentary foreign
tt1196204,Cemetery Junction,england 1970s factori friend salesman comingofag workingclass fatherdaughterrelationship childhoodfriend christiancooke felicityjones tomhughes rickygervais rickygervais rickygervais drama comedy
tt1120985,Blue Valentine,danc nurs depress classroom bridg marriag truck love dysfunctionalfamili children ryangosling michellewilliams mikevogel derekcianfrance derekcianfrance derekcianfrance drama romance
tt1103153,Killers,assassin katherineheigl ashtonkutcher tomselleck robertluketic robertluketic robertluketic action comedy thriller romance
tt1462758,Buried,isol coffin raceagainsttim buriedal surviv terror danger cellphon desert psycholog aftercreditssting captiv chasesandrac mindandsoul ryanreynolds joséluisgarcíapérez robertpaterson rodrigocortés rodrigocortés rodrigocortés drama thriller mystery
tt0484211,Life After Tomorrow,nan nan nan documentary
tt0473075,Prince of Persia: The Sands of Time,persia sandstorm brotheragainstbroth armageddon basedonvideogam jakegyllenhaal gemmaarterton benkingsley mikenewell mikenewell mikenewell adventure fantasy action romance
tt0047840,Artists and Models,music deanmartin jerrylewis shirleymaclaine franktashlin franktashlin franktashlin comedy
tt0878835,Please Give,suicid newyork infidel cancer independentfilm neighbor apart womandirector rebeccahall catherinekeener amandapeet nicoleholofcener nicoleholofcener nicoleholofcener comedy drama
tt0863136,Peter & the Wolf,suzietempleton suzietempleton suzietempleton animation family music
tt0397612,Ricky Gervais Live: Animals,stand-upcomedi rickygervais dominicbrigstocke dominicbrigstocke dominicbrigstocke comedy
tt1261945,Sex and the City 2,sarahjessicaparker kristindavis cynthianixon michaelpatrickking michaelpatrickking michaelpatrickking comedy drama romance
tt1226229,Get Him to the Greek,aftercreditssting jonahhill russellbrand rosebyrne nicholasstoller nicholasstoller nicholasstoller comedy
tt0914863,Unthinkable,suspens psychologicalthril violenc build tvnew videotap samuell.jackson carrie-annemoss michaelsheen gregorjordan gregorjordan gregorjordan drama thriller
tt1212436,The Back-Up Plan,kiss spermbank romanticcomedi malefemalerelationship doctor pregnanc singlemoth artificialinsemin motherhood duringcreditssting jenniferlopez alexo'loughlin danneelackles alanpoul alanpoul alanpoul comedy romance
tt1017460,Splice,dna genet genemanipul geneticengin biologicalexperi adrienbrody sarahpolley delphinechanéac vincenzonatali vincenzonatali vincenzonatali horror thriller sciencefiction
tt0892318,Letters to Juliet,itali letter romanticcomedi americanabroad boyfriendgirlfriend italianstereotyp quest amandaseyfried christopheregan gaelgarcíabernal garywinick garywinick garywinick comedy drama romance
tt1498870,The 41–Year–Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It,duringcreditssting bryancallen noureendewulf mirceamonroe craigmoss craigmoss craigmoss comedy
tt1258197,Exam,gun room suspicion guard pill job psychologist diseas interrog candid narcissist corpor pandem lukemably adarbeck chriscarey stuarthazeldine stuarthazeldine stuarthazeldine thriller mystery
tt1075747,Jonah Hex,gunsling usa dccomic hell death confeder joshbrolin johnmalkovich meganfox jimmyhayward jimmyhayward jimmyhayward action western drama fantasy thriller
tt0429493,The A-Team,warcrim militarycourt militaryservic doublecross aftercreditssting duringcreditssting liamneeson bradleycooper jessicabiel joecarnahan joecarnahan joecarnahan thriller action adventure comedy crime
tt0435761,Toy Story 3,hostag colleg toy barbi anim escap daycar teddybear duringcreditssting toycomestolif personif inanimateobjectscomingtolif tomhanks timallen nedbeatty leeunkrich leeunkrich leeunkrich animation family comedy
